f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,handedness,label
0.3896331,0.5829436,5.3361515e-07,0.41691744,0.5548042,-0.031454265,0.4198368,0.49444103,-0.04819059,0.37565532,0.46591738,-0.06408468,0.3372631,0.4387731,-0.07904851,0.42075804,0.35460043,-0.027687173,0.43786255,0.26434165,-0.051305886,0.44904998,0.20360477,-0.06664098,0.45724234,0.14863072,-0.076691754,0.38732123,0.34255534,-0.029045768,0.36887735,0.2281078,-0.05682981,0.35878754,0.16007565,-0.07384873,0.35138443,0.09884855,-0.08113396,0.35975835,0.36563343,-0.033939987,0.33392972,0.338305,-0.071970396,0.34867406,0.40902102,-0.08244123,0.3641139,0.44804156,-0.07845023,0.3383663,0.40808856,-0.04093068,0.3242445,0.409386,-0.070331514,0.34034917,0.46051,-0.07405977,0.3588916,0.48858428,-0.06956768,Right,Start_Search
0.39992735,0.59131074,4.653946e-07,0.43081844,0.5437627,-0.02814049,0.4364071,0.47408214,-0.04293105,0.39383948,0.45986453,-0.05790257,0.3536453,0.4534012,-0.072505414,0.406655,0.3423975,-0.027396016,0.41329476,0.24332133,-0.048695173,0.4190885,0.17905234,-0.062137716,0.42051858,0.12154065,-0.07149703,0.36950874,0.35676852,-0.030980162,0.33782566,0.2548629,-0.058899354,0.31945992,0.19127119,-0.075972065,0.30166698,0.13576846,-0.08416355,0.34419057,0.39873025,-0.03751944,0.3293633,0.3718193,-0.075900905,0.35643938,0.43505538,-0.0851658,0.37484428,0.47101685,-0.08087447,0.32737076,0.45381737,-0.04589566,0.32368284,0.44069692,-0.074643336,0.34710434,0.4812216,-0.077061914,0.3668122,0.50503504,-0.07235701,Right,Start_Search
0.40713963,0.6060982,3.373749e-07,0.4468015,0.5531086,-0.021759605,0.46541575,0.478587,-0.033854358,0.4349704,0.4476413,-0.047689665,0.39376646,0.44386563,-0.06176541,0.43558034,0.338918,-0.021185376,0.44587898,0.23671386,-0.03851981,0.45177072,0.17199963,-0.049732726,0.45360422,0.110800356,-0.058513187,0.39472228,0.35170996,-0.028355505,0.37175918,0.24828312,-0.05452601,0.35507503,0.18039303,-0.06965606,0.33850703,0.11891076,-0.07705104,0.364662,0.3930436,-0.03792784,0.36272237,0.35819957,-0.07375783,0.3888968,0.4254268,-0.08262983,0.40681916,0.46951532,-0.07911047,0.34379447,0.4496978,-0.04897041,0.34948027,0.42582613,-0.074577995,0.37437046,0.4683292,-0.07636498,0.39550477,0.50184834,-0.07231714,Right,Start_Search
0.4028908,0.61156404,3.8268143e-07,0.44301656,0.57642996,-0.023419833,0.45920113,0.50622153,-0.03497739,0.42726505,0.46171436,-0.047699805,0.3915491,0.43302336,-0.059940625,0.4507311,0.3587484,-0.015966658,0.46897012,0.26228487,-0.033319887,0.47978,0.20177223,-0.046011057,0.48630425,0.14317262,-0.056259632,0.41315705,0.3509566,-0.021038074,0.4011682,0.2386855,-0.04434454,0.39377356,0.1679728,-0.060976997,0.38473475,0.1040099,-0.07089825,0.3817001,0.37833014,-0.028929932,0.3688386,0.31176895,-0.062511794,0.38246128,0.38925624,-0.069546014,0.39324006,0.44393438,-0.06543049,0.35341984,0.4288067,-0.038566012,0.34762245,0.38440758,-0.065501116,0.36303946,0.43044809,-0.06772508,0.3785525,0.4709742,-0.063657045,Right,Start_Search
0.41291738,0.62769556,4.3293022e-07,0.45262,0.59192693,-0.025785495,0.4682487,0.52406013,-0.03892394,0.43467927,0.4881804,-0.053061202,0.39679664,0.46779168,-0.06667775,0.45374507,0.3730413,-0.018627185,0.46974018,0.27804,-0.03837603,0.47926977,0.21509932,-0.052825272,0.48474744,0.15660407,-0.06362386,0.41578975,0.3704179,-0.023516873,0.40010726,0.2603221,-0.048642915,0.3895789,0.18768139,-0.0664582,0.37856254,0.12377545,-0.076636925,0.38548487,0.4025972,-0.03151719,0.3690571,0.34637678,-0.06849414,0.38677815,0.4202167,-0.078117035,0.40073436,0.473126,-0.07474957,0.36022615,0.45658398,-0.04131609,0.3541445,0.42097202,-0.07119824,0.37256083,0.4683075,-0.074804306,0.39125395,0.5082934,-0.07102903,Right,Start_Search
0.43166527,0.66601354,3.5947167e-07,0.46806398,0.6194744,-0.025042485,0.47735807,0.54792666,-0.037430964,0.4412222,0.5248077,-0.05107378,0.40128008,0.5144938,-0.06444265,0.44691297,0.4041325,-0.017884986,0.448879,0.30346692,-0.03645663,0.447437,0.23882146,-0.050117876,0.443169,0.1773419,-0.061128262,0.40956822,0.4142231,-0.02327455,0.38195065,0.31428656,-0.04802052,0.36199117,0.25004035,-0.06594996,0.34258682,0.1915772,-0.0768716,0.38358673,0.45486084,-0.0317121,0.35999313,0.40218252,-0.06826968,0.3860281,0.4712058,-0.07742471,0.4063324,0.51918143,-0.07446953,0.36464572,0.51512337,-0.041942276,0.35344264,0.4798875,-0.0719417,0.3765124,0.52187306,-0.075538516,0.39918894,0.5565092,-0.07227323,Right,Start_Search
0.44966388,0.6667203,3.160955e-07,0.4749355,0.60137576,-0.022858534,0.47097212,0.5295333,-0.034759015,0.43405098,0.51213825,-0.048033442,0.39408526,0.5185215,-0.06123989,0.42051437,0.4019434,-0.018124059,0.40473422,0.3032301,-0.034924086,0.39435804,0.24119875,-0.047697667,0.38078576,0.18402785,-0.0584337,0.38786453,0.43191463,-0.02401013,0.3470506,0.34844768,-0.047920514,0.32040218,0.29534948,-0.06480573,0.29332486,0.24785085,-0.075232245,0.3693183,0.48414326,-0.032493494,0.3408412,0.43839824,-0.06601878,0.3758211,0.4890304,-0.07393686,0.4012792,0.5248859,-0.071040474,0.35993257,0.55132455,-0.04268768,0.34389845,0.5105281,-0.06884265,0.3726679,0.5354414,-0.07109165,0.40008864,0.5596292,-0.06770906,Right,Start_Search
0.4311676,0.62972426,3.991388e-07,0.4624193,0.58513767,-0.02525558,0.46551064,0.531785,-0.04014123,0.4312492,0.5451785,-0.056277182,0.39290693,0.5604738,-0.07271086,0.41485623,0.41360512,-0.02289702,0.403856,0.3295036,-0.044698015,0.39555156,0.27556032,-0.060089216,0.38476053,0.22416455,-0.07127455,0.3801817,0.4359096,-0.028630137,0.3454173,0.36526412,-0.0562561,0.320756,0.32402185,-0.074877165,0.29590225,0.2861073,-0.084404305,0.3612198,0.48168397,-0.037079234,0.33725685,0.4652596,-0.07749955,0.37236446,0.5255402,-0.087484844,0.39852276,0.56013215,-0.08336776,0.35268593,0.5444702,-0.046822883,0.34273326,0.54034936,-0.08031438,0.37551874,0.5752872,-0.08366149,0.4057749,0.59856194,-0.07855102,Right,Start_Search
0.4132301,0.5392879,2.7574012e-07,0.45740637,0.5071906,-0.018847141,0.4802017,0.43911397,-0.027880296,0.4595568,0.38849625,-0.038513567,0.42972434,0.35204718,-0.04916278,0.47505087,0.2964324,-0.013175636,0.4986992,0.21034399,-0.026259756,0.5113909,0.15198994,-0.035938416,0.5206115,0.09776765,-0.044374354,0.44066367,0.28803468,-0.019539997,0.43720454,0.17985845,-0.038465347,0.43622524,0.11275907,-0.05194875,0.43396458,0.052895606,-0.060417768,0.40897745,0.3109722,-0.028363198,0.41059214,0.2421448,-0.058944162,0.42497814,0.30979225,-0.06708584,0.43276855,0.36225718,-0.06500662,0.38097247,0.35485277,-0.038421836,0.38938153,0.30172673,-0.06375017,0.40516144,0.34675127,-0.06721634,0.41680196,0.39235038,-0.064886495,Right,Start_Search
0.4436595,0.41796637,4.1776764e-07,0.45727226,0.41781637,-0.019542878,0.45968357,0.3955023,-0.030342141,0.43580303,0.3742663,-0.03858186,0.41393915,0.35265642,-0.047204997,0.46598086,0.32169408,-0.021396207,0.47408542,0.28114825,-0.032124802,0.4763703,0.249073,-0.040284783,0.47762996,0.2201323,-0.046348136,0.44853622,0.30527738,-0.019204801,0.4475996,0.25804806,-0.028216947,0.44467658,0.2215296,-0.036755107,0.44419134,0.19132689,-0.042272426,0.4331387,0.30767217,-0.018438486,0.4218373,0.26964018,-0.03223306,0.41858315,0.25502023,-0.040530656,0.42003495,0.24532266,-0.044090644,0.42001745,0.3261494,-0.018681673,0.41279313,0.312853,-0.03197507,0.413755,0.32210928,-0.035412144,0.41706666,0.33731562,-0.035721816,Right,Start_Search
0.4227749,0.4671235,4.9474795e-07,0.44770718,0.46432924,-0.025651207,0.454602,0.42634556,-0.039397657,0.43216994,0.39021894,-0.051120132,0.4055333,0.36365363,-0.062370066,0.4536308,0.32548606,-0.026543954,0.46533754,0.25113857,-0.04284261,0.4731413,0.20639686,-0.053863086,0.47785515,0.16506234,-0.06134891,0.42706937,0.31366047,-0.02572486,0.41964534,0.23384249,-0.04512574,0.4149251,0.1835063,-0.058595058,0.40938726,0.1410484,-0.06537366,0.40529838,0.32529184,-0.02668666,0.39285424,0.2758231,-0.055173103,0.40035608,0.3268482,-0.060428597,0.40571463,0.36186066,-0.055674564,0.38721576,0.35620782,-0.028952306,0.3801379,0.32193437,-0.05383841,0.3892425,0.3553406,-0.05459328,0.3965061,0.38560015,-0.048658147,Right,Start_Search
0.43844807,0.536716,3.9035473e-07,0.468163,0.5033207,-0.016408576,0.48577517,0.4470091,-0.027070316,0.47584295,0.41257554,-0.03889986,0.44680092,0.40140238,-0.050658688,0.45867416,0.3355486,-0.01912285,0.47042596,0.25394422,-0.03472649,0.4775894,0.20369364,-0.045371838,0.48265937,0.15600105,-0.053567514,0.4305846,0.34160706,-0.025455568,0.42188245,0.25481522,-0.045483932,0.42040598,0.20414402,-0.05810228,0.4165326,0.156625,-0.06566499,0.40743327,0.3684926,-0.03334226,0.40927324,0.31332368,-0.0641992,0.43124756,0.36982557,-0.07009227,0.44291416,0.41268122,-0.06620213,0.38940662,0.40996525,-0.042049266,0.40063888,0.37082776,-0.067643285,0.4230644,0.406496,-0.07031837,0.43699357,0.44050574,-0.06712378,Right,Start_Search
0.4786877,0.62354887,6.519484e-07,0.53073335,0.6102996,-0.0357501,0.5790896,0.54333675,-0.056868184,0.5789225,0.46340412,-0.07831289,0.5357117,0.41439646,-0.09957109,0.56701094,0.33630875,-0.037392125,0.6049968,0.2161342,-0.06620653,0.63072014,0.13801235,-0.08680127,0.650041,0.06756997,-0.10189014,0.5224922,0.31904125,-0.04440706,0.52062577,0.15956563,-0.07982103,0.5290776,0.06862885,-0.10393168,0.53464836,-0.016154617,-0.11773533,0.47955278,0.34057787,-0.05437055,0.4932693,0.24764678,-0.107875735,0.51957583,0.34322196,-0.12038512,0.52993417,0.4166826,-0.115415275,0.43943846,0.38945407,-0.066366665,0.46797347,0.33426517,-0.114009745,0.4966904,0.40863305,-0.12039837,0.5090722,0.47596493,-0.11496059,Right,Start_Search
0.5365149,0.80298114,8.3615674e-07,0.60443324,0.7916758,-0.038593203,0.65633065,0.7196022,-0.067197815,0.65637374,0.6505815,-0.09882843,0.60540915,0.6248533,-0.1299842,0.62564707,0.47702083,-0.051242877,0.6655005,0.33335167,-0.09076728,0.6923999,0.24008168,-0.11766017,0.7122201,0.15484682,-0.13815187,0.5706295,0.47094005,-0.0663634,0.56360143,0.30495906,-0.12193453,0.5676964,0.19891423,-0.15733589,0.5697861,0.09785688,-0.17716679,0.5214033,0.50853056,-0.084363826,0.5434641,0.43481484,-0.15923376,0.57423496,0.55527973,-0.17340225,0.5885403,0.6373034,-0.16488802,0.48243803,0.5785509,-0.104715645,0.5209628,0.5384934,-0.16756007,0.56496376,0.6233986,-0.17713252,0.59335345,0.6940379,-0.17172006,Right,Start_Search
0.6174488,0.8186567,8.1441715e-07,0.67503345,0.7498953,-0.04522705,0.69531137,0.65549964,-0.073943615,0.6623105,0.6243304,-0.103776865,0.6051509,0.64367497,-0.1329971,0.60613793,0.4519503,-0.05188549,0.59972715,0.29031223,-0.092609145,0.5952038,0.18814142,-0.119587734,0.5831559,0.09152007,-0.13854505,0.54979247,0.4918298,-0.060941238,0.49075246,0.35923505,-0.11175924,0.45417202,0.2739163,-0.14274381,0.41432974,0.19096465,-0.15891121,0.514909,0.5731487,-0.07370373,0.49570465,0.51353705,-0.14588834,0.5603263,0.6008432,-0.1589694,0.6012031,0.65896523,-0.14854635,0.4950423,0.6815099,-0.08894603,0.5016895,0.6382952,-0.14759327,0.55975705,0.679839,-0.15237878,0.60322005,0.7157639,-0.14278032,Right,Start_Search
0.54848355,0.8853934,7.0890394e-07,0.6081333,0.8511673,-0.06233877,0.61510485,0.7702347,-0.09900975,0.5466528,0.7508998,-0.13305394,0.47733223,0.7318396,-0.1668713,0.56704295,0.5306407,-0.07217999,0.5518949,0.36293596,-0.11827954,0.5382588,0.2618844,-0.14903468,0.52431655,0.1636424,-0.17082714,0.5026998,0.53052366,-0.0734458,0.44132194,0.35336697,-0.12719044,0.4013156,0.25241494,-0.16022746,0.36797953,0.16181293,-0.17718881,0.46049836,0.5846825,-0.07971448,0.40893754,0.5107421,-0.15190917,0.446402,0.6366439,-0.16648617,0.48134193,0.7143237,-0.15781881,0.4332746,0.6710425,-0.089656204,0.40470856,0.6472837,-0.14941958,0.44109923,0.72954226,-0.15474965,0.47992998,0.7836615,-0.1457222,Right,Start_Search
0.50124776,0.9083717,9.965579e-07,0.5668566,0.8690932,-0.049194075,0.6153198,0.78199273,-0.08722698,0.61948717,0.71520424,-0.1270787,0.566097,0.71547854,-0.16665892,0.53551143,0.5197887,-0.07576137,0.5565788,0.3452272,-0.12768312,0.57349026,0.23091692,-0.16300088,0.58033013,0.12621397,-0.18941459,0.4748063,0.54764616,-0.09272646,0.43621603,0.37350512,-0.16298915,0.4202276,0.26064304,-0.20714687,0.40234077,0.15184623,-0.23227368,0.42846748,0.6256772,-0.11242757,0.44849396,0.5428779,-0.20375527,0.5074663,0.6506975,-0.22461171,0.5414608,0.7271908,-0.21843934,0.40168497,0.7342449,-0.13465795,0.4472861,0.6921208,-0.21230756,0.512472,0.75664014,-0.22723426,0.5572912,0.8062104,-0.22388384,Right,Start_Search
0.39702827,0.79718256,8.146922e-07,0.46325445,0.76317894,-0.032106534,0.5147643,0.70023286,-0.059253454,0.5034216,0.6716053,-0.09003932,0.4514929,0.67177886,-0.12007055,0.48180848,0.4707793,-0.047089133,0.52147543,0.33012366,-0.08908772,0.54721206,0.24562763,-0.116593294,0.5653764,0.15797004,-0.13610372,0.41866362,0.46134534,-0.064689584,0.41168773,0.31379277,-0.11962027,0.41546768,0.22159001,-0.1532957,0.41450146,0.12220296,-0.17124344,0.3645308,0.5072905,-0.08466083,0.38364142,0.475508,-0.15620257,0.422101,0.596882,-0.17023842,0.444441,0.66807,-0.16158739,0.3230181,0.593201,-0.10640678,0.35601947,0.5914513,-0.16150674,0.4047196,0.6695131,-0.16686375,0.439445,0.724209,-0.15925494,Right,Start_Search
0.46122813,0.6128452,3.59478e-07,0.5053163,0.5608964,-0.021313846,0.5287917,0.48621842,-0.036063224,0.5155413,0.43510693,-0.0531861,0.47481057,0.43197262,-0.0706084,0.48612133,0.34025532,-0.02586503,0.49558458,0.23442662,-0.04729015,0.5010332,0.16566555,-0.06284136,0.50308484,0.10091153,-0.075893715,0.4492517,0.3562351,-0.03751548,0.4264235,0.24177954,-0.06695537,0.41805178,0.1734209,-0.085883774,0.40760842,0.10675269,-0.09735365,0.41992164,0.40024742,-0.05137402,0.41673177,0.32234487,-0.09507351,0.45264548,0.38676575,-0.106391385,0.47358453,0.4384019,-0.10423443,0.3991625,0.46349812,-0.066458546,0.41374886,0.40682444,-0.10382712,0.4473296,0.44788998,-0.1107774,0.46988216,0.49107936,-0.109510235,Right,Start_Search
0.40074748,0.44541997,3.0915152e-07,0.4258056,0.39309084,-0.019776307,0.43224135,0.32973677,-0.031868607,0.41234422,0.30416262,-0.044956177,0.380111,0.3105062,-0.058239665,0.38234335,0.23118049,-0.022726974,0.37712824,0.14660686,-0.040294684,0.37348258,0.09351978,-0.053005315,0.36709908,0.043814257,-0.06315687,0.3561148,0.25615034,-0.028825505,0.32915297,0.18002333,-0.05118063,0.31531462,0.13199514,-0.06616892,0.2984643,0.089046165,-0.07584703,0.33940396,0.29964247,-0.036809362,0.32298535,0.24510252,-0.06930908,0.35718846,0.2813164,-0.07780121,0.37961015,0.31251794,-0.076383695,0.3288493,0.35376883,-0.045962665,0.32808638,0.30805552,-0.07341309,0.355692,0.32880914,-0.07828658,0.37640175,0.35299823,-0.07724912,Right,Start_Search
0.34193787,0.451119,4.253661e-07,0.36793578,0.46172452,-0.028047571,0.38365602,0.43191266,-0.04298741,0.36886322,0.3768771,-0.056157794,0.34616286,0.32889268,-0.068931416,0.412508,0.33614612,-0.027758634,0.441971,0.28359872,-0.047423866,0.4606515,0.25185466,-0.061664034,0.4777531,0.21602008,-0.07197157,0.3916938,0.29421592,-0.02716648,0.41092968,0.21740702,-0.04733243,0.41801298,0.16610736,-0.06105892,0.42368877,0.11574027,-0.069620304,0.36643615,0.2838464,-0.029053839,0.36793056,0.22138673,-0.05843961,0.35865372,0.28088862,-0.062491763,0.35233545,0.3241376,-0.05799928,0.33931446,0.29711467,-0.032749824,0.33819073,0.2539089,-0.058757327,0.3347354,0.29372448,-0.0595482,0.33295882,0.33079547,-0.054498293,Right,Start_Search
0.44132045,0.52290416,2.464199e-07,0.4502378,0.46963763,-0.01759807,0.43496567,0.42181072,-0.024488684,0.39941642,0.4010606,-0.030244917,0.36689666,0.40580213,-0.034989122,0.41204998,0.33911282,-0.016974522,0.39837456,0.25641719,-0.028676007,0.39167216,0.21189791,-0.040996503,0.38223597,0.16662362,-0.05246318,0.38755697,0.35294563,-0.017167822,0.35834587,0.28354132,-0.030068412,0.3397632,0.2481252,-0.04492745,0.32050943,0.20573545,-0.05819432,0.37139174,0.38254762,-0.018315082,0.3413806,0.32921568,-0.032115377,0.3598004,0.37314647,-0.03433071,0.37350434,0.40222818,-0.034121674,0.36411318,0.42976108,-0.021342447,0.34127334,0.3885695,-0.032205883,0.35587227,0.40598232,-0.030985178,0.37118757,0.42691857,-0.029036565,Right,Start_Search
0.42579624,0.52106035,2.8347978e-07,0.4411233,0.47292465,-0.019758174,0.42956704,0.42040917,-0.029346056,0.39596355,0.39505357,-0.038340792,0.3626787,0.39202327,-0.047139045,0.4113145,0.3296158,-0.020174747,0.40429,0.2447294,-0.033502664,0.40077078,0.19790928,-0.046358876,0.39539558,0.14839469,-0.05805253,0.38451213,0.33713186,-0.02115492,0.35896876,0.26149416,-0.03595297,0.341604,0.21878207,-0.05101177,0.32544607,0.17299542,-0.063747294,0.36590958,0.36562753,-0.023412567,0.33898067,0.30840772,-0.041808087,0.35475254,0.35687187,-0.045472052,0.36724448,0.3933527,-0.044907957,0.35461253,0.41207752,-0.027531184,0.3349424,0.36793703,-0.043514226,0.3482012,0.3903395,-0.044149015,0.3625758,0.416018,-0.042403534,Right,Start_Search
0.37874708,0.56070495,3.9476328e-07,0.4173111,0.5563842,-0.022218356,0.44243768,0.50428486,-0.033603594,0.42506206,0.4521988,-0.0454061,0.3981579,0.40944767,-0.05682481,0.4528376,0.37376016,-0.020302804,0.4852513,0.30155194,-0.036841847,0.50563174,0.25593296,-0.048838645,0.5222709,0.20893244,-0.05804576,0.4236864,0.34812105,-0.023860108,0.4336122,0.25664172,-0.043270115,0.44104287,0.19683605,-0.05723238,0.44493118,0.13704525,-0.06629073,0.3935439,0.35469484,-0.029491343,0.39336655,0.2891989,-0.059082855,0.40012717,0.35671136,-0.06427317,0.40115133,0.40749612,-0.06032707,0.3627427,0.38414076,-0.036728583,0.3703119,0.3409482,-0.062082015,0.3811541,0.3889941,-0.06302619,0.38632426,0.4350878,-0.058243234,Right,Start_Search
0.53037536,0.7762213,3.76071e-07,0.57747823,0.7298224,-0.025771655,0.6033351,0.6514346,-0.041925568,0.5875312,0.5916826,-0.060135253,0.5448473,0.56487435,-0.07884101,0.5577224,0.48876345,-0.027696222,0.5687658,0.37017733,-0.052568626,0.5761953,0.2927929,-0.070475325,0.57853866,0.22273928,-0.08438094,0.51782376,0.49935225,-0.037325554,0.49030155,0.37538496,-0.0705437,0.48088184,0.30148262,-0.09293888,0.46862268,0.23174208,-0.10614907,0.48703906,0.5424471,-0.049629714,0.4755147,0.4539261,-0.09796106,0.51459366,0.51781493,-0.1117259,0.5392595,0.5705433,-0.10986065,0.46318367,0.6067087,-0.06320375,0.47217846,0.5387741,-0.10476284,0.50775045,0.5803922,-0.11287306,0.5339327,0.6265475,-0.11109601,Right,Start_Search
0.58120644,0.82389617,6.035849e-07,0.62933385,0.7794315,-0.032605976,0.6551726,0.7067487,-0.05948511,0.64520067,0.64977753,-0.088915735,0.6020287,0.6304964,-0.11949133,0.59999275,0.5299047,-0.046631675,0.61232364,0.40295225,-0.08009675,0.6218273,0.31905204,-0.103983656,0.6253998,0.24430227,-0.12257139,0.55992275,0.55314475,-0.059905954,0.5308881,0.42621094,-0.10342537,0.52268165,0.35061347,-0.13272497,0.51105297,0.27082324,-0.15099876,0.5296713,0.6059017,-0.075818084,0.52045673,0.51824874,-0.13537627,0.56521106,0.58177847,-0.15341641,0.5921655,0.6325692,-0.1536306,0.50757414,0.67857635,-0.093382426,0.51873136,0.6122515,-0.14390063,0.5613764,0.64867383,-0.15599342,0.59202635,0.6896174,-0.15694629,Right,Start_Search
0.6167781,0.88830256,6.549063e-07,0.6744584,0.859417,-0.044659078,0.69353753,0.7953928,-0.07250583,0.64724547,0.7735783,-0.10066509,0.5883976,0.7564731,-0.1287163,0.64998055,0.57906884,-0.04514517,0.64819264,0.45225453,-0.08286031,0.64358145,0.37288415,-0.10993868,0.63537985,0.29194403,-0.12988286,0.59134126,0.5728839,-0.053775877,0.5460856,0.42406762,-0.09956886,0.5196587,0.33772165,-0.13128574,0.49268144,0.2503423,-0.1481835,0.5478973,0.62340903,-0.066351354,0.5162985,0.55950356,-0.13371873,0.55872047,0.6723825,-0.14899847,0.590473,0.7356651,-0.14200468,0.51611423,0.7125704,-0.08099988,0.5082854,0.6816677,-0.1377554,0.55170393,0.7542347,-0.14234439,0.5894207,0.80329967,-0.13352217,Right,Start_Search
0.6561498,0.8378247,6.654792e-07,0.7203747,0.7984519,-0.04480324,0.75724804,0.71849597,-0.07390621,0.74011123,0.66350573,-0.10386442,0.68695503,0.6377175,-0.1334622,0.6912507,0.47593313,-0.056271825,0.70345426,0.31348628,-0.100210875,0.713636,0.20862073,-0.13061135,0.71673936,0.10870719,-0.1527822,0.63653517,0.4957003,-0.0668782,0.59203064,0.34401363,-0.122159615,0.5702991,0.24454875,-0.15769517,0.54751,0.15041882,-0.17823882,0.59566796,0.5607043,-0.081341274,0.5773186,0.474674,-0.15652002,0.63192314,0.563812,-0.17612031,0.67123556,0.6331413,-0.17228995,0.5670544,0.6544158,-0.09816539,0.5803726,0.6060568,-0.16239156,0.633046,0.65797967,-0.1755148,0.6751372,0.706988,-0.1731189,Right,Start_Search
0.37249485,0.07859099,2.3418484e-07,0.4444886,0.14226462,-0.0044690846,0.4825955,0.22754589,-0.011427493,0.5123651,0.32216108,-0.015962841,0.5401729,0.37652028,-0.020931978,0.42864007,0.3595555,-0.021269808,0.44229528,0.49437279,-0.029216548,0.451403,0.5704005,-0.03427432,0.4546666,0.63250303,-0.037963584,0.38351378,0.36658546,-0.020143123,0.37876007,0.5106277,-0.025608286,0.37532872,0.5962579,-0.029011203,0.3706111,0.66601956,-0.032267984,0.34767124,0.34273797,-0.017995387,0.33224082,0.46883076,-0.026264045,0.31990287,0.54933155,-0.037404038,0.31234652,0.6109797,-0.044677734,0.31907865,0.30307865,-0.0144322645,0.28337297,0.37652394,-0.021016805,0.26141962,0.42388478,-0.027097043,0.24365623,0.46547735,-0.03096778,Right,Land
0.3668695,0.1345678,3.7996855e-07,0.4441204,0.16564737,-0.012504096,0.4842533,0.24176678,-0.018409189,0.5155623,0.32633102,-0.018164944,0.5449622,0.37583438,-0.017185627,0.43900502,0.38281637,-0.026145503,0.45832717,0.51021767,-0.029017435,0.47231913,0.5848634,-0.030912038,0.4805045,0.64793754,-0.032917026,0.39341906,0.39855224,-0.016265007,0.39787644,0.54035985,-0.018357398,0.40077236,0.62680936,-0.020011846,0.4025229,0.69864404,-0.021713622,0.35995814,0.38140348,-0.004913004,0.35216683,0.5043306,-0.009525347,0.34673104,0.58801293,-0.019528812,0.34497556,0.65361285,-0.026154604,0.3346998,0.34813052,0.0075639025,0.3115586,0.42269006,0.0048987498,0.2997222,0.47282183,0.0006563368,0.29077137,0.5162608,-0.0023098153,Right,Land
0.38360357,0.22203009,4.2337118e-07,0.45972148,0.22785062,-0.017785488,0.50310886,0.29528198,-0.027467057,0.5388886,0.37222087,-0.03040081,0.5726892,0.41419476,-0.033095345,0.47264266,0.44019738,-0.036802147,0.49943665,0.56511015,-0.043516167,0.5171306,0.6363162,-0.047016818,0.52832687,0.6967696,-0.04988965,0.4278128,0.46345702,-0.026622465,0.44147107,0.6019126,-0.032730967,0.44974285,0.68781173,-0.03654725,0.45548952,0.7611533,-0.03944645,0.39355582,0.45126337,-0.01495007,0.39430135,0.5750295,-0.023074135,0.3953786,0.658972,-0.033897344,0.39748073,0.72401524,-0.040861305,0.36680746,0.4211047,-0.0024190117,0.35172942,0.49693164,-0.008067964,0.3458077,0.5490789,-0.0126312915,0.34162548,0.593482,-0.015576802,Right,Land
0.4697454,0.2190629,1.7563062e-07,0.53472686,0.27602792,-0.0012023954,0.5707928,0.3583337,-0.007365465,0.5957085,0.4414793,-0.012424746,0.62396425,0.49087775,-0.01922205,0.5328438,0.47561133,-0.027022703,0.54783875,0.60277545,-0.039163876,0.55726606,0.6775348,-0.04536317,0.5630691,0.73769736,-0.049708534,0.49061736,0.48234597,-0.03257598,0.4863333,0.6226016,-0.043230154,0.4838003,0.70906985,-0.050182384,0.48056018,0.776681,-0.056074396,0.45222962,0.461656,-0.03697872,0.43495357,0.5887622,-0.05235647,0.42276204,0.6721716,-0.06847888,0.41434318,0.7341894,-0.07934585,0.41925672,0.42834267,-0.039348498,0.38166788,0.500105,-0.05382873,0.35802877,0.5486788,-0.06516009,0.33869356,0.5927975,-0.072990656,Right,Land
0.506941,0.18363914,7.9976495e-08,0.5584516,0.26027223,0.0095296735,0.5829528,0.35653976,0.00946856,0.59668475,0.44462866,0.009631618,0.6208068,0.49747983,0.007829328,0.549361,0.43756577,-0.026061019,0.5580536,0.56700647,-0.040133186,0.5627537,0.6456545,-0.046535168,0.56597096,0.70803475,-0.050461315,0.5122766,0.43020082,-0.035981856,0.5050545,0.5723537,-0.049247418,0.49868238,0.6618114,-0.055765573,0.49298334,0.73073137,-0.061065465,0.4766663,0.4028404,-0.043548074,0.45392898,0.52513963,-0.061454624,0.43955135,0.6078804,-0.076563284,0.4291182,0.6690273,-0.0860525,0.4437268,0.3659034,-0.047753006,0.4014675,0.43159547,-0.06340495,0.3752079,0.47541997,-0.073852964,0.35317886,0.5153066,-0.08093189,Right,Land
